代码,名称,成交额
510190,上证50ETF华安,1794439.2000000002
510200,上证券商ETF汇安,10770489.6
510210,上证指数ETF富国,1279652181.6
510230,金融ETF国泰,126645309.0
510270,国企ETF中银,2511379.2
510290,上证380ETF南方,4903140.0
510300,沪深300ETF华泰柏瑞,6640394959.999999
510310,沪深300ETF易方达,4068563991.000001
510320,沪深300ETF中金,23442891.6
510330,沪深300ETF华夏,646548294.4
510350,沪深300ETF工银,15621389.999999998
510360,沪深300ETF广发,76560401.0
510370,沪深300ETF兴业,8852195.0
510380,沪深300ETF国寿,2455158.9
510390,沪深300ETF平安,3666936.0
510410,资源ETF博时,18227443.0
510500,中证500ETF南方,3666067253.3
510510,中证500ETF广发,66004477.50000001
510530,中证500ETF工银,9215891.1
510550,中证500ETF方正富邦,3086794.2
510560,中证500ETF国寿,5302665.600000001
510570,中证500ETF兴业,4125618.000000001
510580,中证500ETF易方达,309360198.0
510590,中证500ETF平安,2544525.6
510600,上证50ETF申万菱信,5683482.5
510630,消费ETF华夏,42079536.2
510650,金融地产ETF华夏,256447.6
510660,医药ETF华夏,35779150.2
510670,上证180ETF华夏,4999094.1
510680,上证50ETF万家,6822588.5
510710,上证50ETF博时,3431371.9999999995
510720,红利国企ETF国泰,214309616.5
510760,上证指数ETF国泰,231444853.8
510770,G60创新ETF申万菱信,7522482.0
510800,上证50ETF建信,6064934.9
510810,上海国企ETF汇添富,3913121.999999999
510850,上证50ETF工银,18799866.6
510880,红利ETF华泰柏瑞,1514392154.0
510900,恒生中国企业ETF易方达,157944465.0
510910,上证指数ETF南方,29691184.6
510950,上证50ETF广发,13508388.5
510980,上证指数ETF汇添富,110413846.2
510990,180ESGETF工银,5400581.8
511010,国债ETF国泰,430850298.5
511020,国债ETF平安,654874338.3
511030,公司债ETF平安,1974145571.2
511060,5年地方债ETF海富通,402411614.1
511070,公司债ETF南方,9782922513.599998
511090,30年国债ETF鹏扬,4468831186.0
511100,国债ETF华夏,10493338220.5
511110,公司债ETF易方达,4732001295.0
511120,科创债ETF广发,4256572488.0
511130,30年国债ETF博时,2950244025.1
511150,科创债ETF永赢,2207920914.0
511160,国债ETF东财,430528954.7
511180,可转债ETF海富通,1953671989.5
511190,信用债ETF海富通,2166764355.6
511200,信用债ETF华夏,6336686721.6
511220,城投债ETF海富通,1810087862.5
511260,十年国债ETF国泰,6162727890.599999
511270,10年地方债ETF海富通,1174042728.0
511360,短融ETF海富通,17646367777.2
511380,可转债ETF博时,8117648636.400001
511520,政金债ETF富国,2307052307.0
511580,国债政金债ETF招商,1974606543.2
511600,华安日日鑫ETF,3050000.0
511620,货币ETF国泰,25630768.9
511650,货币ETF华夏,17480000.0
511660,货币ETF建信,503790075.6
511670,华泰天天金ETF,4140000.0
511690,交易货币ETF大成,10770430.8
511700,货币ETF平安,72294337.4
511770,金鹰增益货币ETF,140000.0
511800,易方达货币ETF,3739850.4
511810,货币ETF南方,7480149.6
511820,鹏华添利ETF,1360000.0
511830,货币ETF华泰柏瑞,130000.0
511850,招商财富宝ETF,65153257.5
511860,货币ETF博时,7050141.0
511900,富国货币ETF,7780000.0
511920,货币ETF广发,1210242.0
511930,货币ETF国联,19999.8
511950,添利货币ETF广发,1569984.2999999998
511960,货币ETF嘉实,4340000.0
511970,国寿货币ETF,690000.0
511980,货币ETF汇添富,310167.4
512000,券商ETF华宝,2235327395.4
512010,医药ETF易方达,866485981.1999999
512020,A500ETF鹏华,60441295.2
512030,中证A50增强ETF易方达,6459860.000000001
512040,价值100ETF富国,200470150.4
512050,A500ETF华夏,1802293634.4
512060,A100ETF天弘,2412526.1999999997
512070,证券保险ETF易方达,776946445.2
512080,A500ETF中金,11723335.0
512090,MSCIA股ETF易方达,98768272.5
512100,中证1000ETF南方,3026025680.7000003
512120,医药ETF华安,27612614.4
512130,全指现金流ETF鹏华,307123.2
512140,电力ETF华安,18721247.6
512150,富时A50ETF汇安,1907300.2
512160,MSCI中国A股ETF南方,3751710.0
512170,医疗ETF华宝,657246220.9
512180,MSCIA股ETF建信,32880.799999999996
512190,浙商之江凤凰ETF,910807.9
512200,房地产ETF南方,113600375.0
512220,TMTETF景顺,50056089.900000006
512240,A50ETF鹏华,450272.5
512250,A50ETF招商,3379344.1
512260,中证500低波动ETF华安,1654023.0
512290,生物医药ETF国泰,288850287.6
512330,信息科技ETF南方,30001163.4
512360,MSCIA股ETF平安,257149.8
512370,A500增强ETF华夏,6044395.0
512380,MSCI中国ETF银华,7809621.3
512390,中国低波ETF平安,25887.6
512400,有色金属ETF南方,1248979504.0
512430,家居家电ETF华泰柏瑞,2832819.2
512450,畜牧养殖ETF广发,13794235.0
512460,电池ETF华夏,18246023.2
512480,UC半导体ETF国联安,1479146940.0
512500,中证500ETF华夏,617458458.8
512510,中证500ETF华泰柏瑞,26758156.6
512520,MSCI中国ETF华泰柏瑞,853854.0
512530,沪深300红利ETF建信,7485954.300000001
512550,富时A50ETF嘉实,12403579.1
512560,军工ETF易方达,87868433.4
512570,证券ETF易方达,418678730.6
512580,环保ETF广发,11105294.4
512600,消费ETF嘉实,16762274.4
512620,农业ETF天弘,18198431.1
512630,卫星ETF广发,207947332.8
512640,金融地产ETF嘉实,9236582.4
512650,长三角ETF汇添富,6994915.199999999
512660,军工ETF国泰,348556579.2
512670,国防ETF鹏华,84441782.39999999
512680,军工ETF广发,161239357.1
512690,酒ETF鹏华,622453431.6
512700,银行ETF南方,89571334.80000001
512710,军工龙头ETF富国,435430353.4
512720,计算机ETF国泰,50773010.8
512730,银行ETF鹏华,13945014.5
512750,基本面50ETF嘉实,3854520.0
512760,芯片ETF国泰,1100396717.0
512770,战略新兴ETF华夏,20928256.6
512800,银行ETF华宝,1753750702.0
512810,军工ETF华宝,36610673.0
512820,银行ETF汇添富,90826754.0
512870,杭州湾区ETF南华,328329.5
512880,证券ETF国泰,3972467194.999999
512890,红利低波ETF华泰柏瑞,789177978.9
512900,证券ETF南方,82883942.5
512910,A100ETF广发,10484267.4
512930,AI人工智能ETF平安,282441440.0
512940,有色ETF华安,70031563.8
512950,央企改革ETF华夏,13193139.6
512960,央企结构调整ETF博时,9359915.6
512970,大湾区ETF平安,1591200.0
512980,传媒ETF广发,226485420.0
512990,MSCIA股ETF华夏,1899365.4
513000,日经225ETF易方达,216258480.0
513010,恒生科技ETF易方达,1088197138.6999998
513020,港股科技ETF国泰,228562066.0
513030,德国ETF华安,36210246.3
513040,港股通互联网ETF易方达,613613391.4
513050,中概互联网ETF易方达,2867411518.2
513060,恒生医疗ETF博时,1170517616.8
513070,港股通消费ETF易方达,166328240.5
513080,法国ETF华安,45619751.7
513090,香港证券ETF易方达,6079941407.4
513100,纳指ETF国泰,738007946.0
513110,纳指ETF华泰柏瑞,251503761.4
513120,港股创新药ETF广发,8661727809.9
513130,恒生科技ETF华泰柏瑞,3473530258.5000005
513140,港股通金融ETF华泰柏瑞,112609047.1
513150,港股通科技ETF华泰柏瑞,127630303.8
513160,港股科技ETF银华,426137787.5
513170,恒生央企ETF鹏华,11154998.4
513180,恒生科技ETF华夏,3251843914.7999997
513190,港股通金融ETF华夏,624380790.0
513200,港股通医药ETF易方达,275734822.5
513210,恒生ETF易方达,21601968.0
513220,中概互联ETF招商,64532469.6
513230,港股通消费ETF华夏,26632652.799999997
513240,港股通信息技术ETF华安,212649969.6
513260,恒生科技ETF汇添富,387394042.0
513280,恒生生物科技ETF汇添富,141223404.0
513290,纳指生物科技ETF汇添富,431034483.0
513300,纳斯达克ETF华夏,386632557.9
513310,中韩半导体ETF华泰柏瑞,8887503303.7
513320,港股通新经济ETF易方达,20564910.0
513330,恒生互联网ETF华夏,2573550099.5
513350,标普油气ETF富国,139821473.1
513360,教育ETF博时,41505471.2
513380,恒生科技ETF广发,332225740.8
513390,纳指100ETF博时,200950302.0
513400,道琼斯ETF鹏华,129347530.0
513500,标普500ETF博时,354042776.1
513520,日经ETF华夏,415958620.0
513530,港股通红利ETF华泰柏瑞,207724872.6
513550,港股通50ETF华泰柏瑞,46932582.4
513560,香港科技ETF兴银,60504870.0
513580,恒生科技ETF华安,173788375.20000002
513590,港股通消费ETF鹏华,10252062.6
513600,恒生指数ETF南方,240902544.5
513620,港股医疗ETF银华,37113649.3
513630,港股低波红利ETF摩根,302894300.8
513650,标普500ETF南方,233076355.2
513660,恒生ETF华夏,95736196.8
513690,港股红利ETF博时,204131977.49999997
513700,港股通医药ETF鹏华,220021348.8
513720,港股互联网ETF国泰,21414063.6
513730,东南亚科技ETF华泰柏瑞,19117801.2
513750,港股通非银ETF广发,791880534.4
513770,港股互联网ETF华宝,804913850.9000001
513780,港股创新药ETF景顺,738986200.8000001
513800,日本东证指数ETF南方,64375830.0
513810,港股国企ETF华夏,37019357.6
513820,港股通红利ETF汇添富,95332622.0
513830,港股通高股息ETF嘉实,4499679.800000001
513850,美国50ETF易方达,60523549.5
513860,港股通科技ETF海富通,183450822.9
513870,纳指ETF富国,165368258.99999997
513880,日经225ETF华安,273781260.0
513890,恒生科技ETF摩根,90289641.6
513900,港股通100ETF华安,28928851.8
513910,港股通央企红利ETF华夏,323009843.2
513920,港股通央企红利ETF华安,166497392.0
513930,恒生生物科技ETF华泰柏瑞,163348560.0
513950,恒生红利ETF富国,85222546.60000001
513970,恒生消费ETF景顺,81842643.0
513980,港股科技ETF景顺,697109239.9999999
513990,港股通ETF招商,30806452.6
515000,科技ETF华宝,274972390.0
515010,证券ETF华夏,129273060.0
515020,银行ETF华夏,114627546.0
515030,新能源车ETF华夏,188461322.0
515050,通信ETF华夏,2205872770.4
515060,房地产ETF华夏,45714031.599999994
515070,人工智能ETF华夏,388679409.3
515080,中证红利ETF招商,469497203.2
515090,可持续发展ETF博时,3071491.5
515100,红利低波100ETF景顺,149710962.9
515110,一带一路ETF易方达,9713511.5
515120,创新药ETF广发,1193723249.6
515130,沪深300ETF博时,12888300.4
515150,一带一路ETF富国,4616069.2
515160,MSCI中国ETF招商,1061682.0
515170,食品饮料ETF华夏,82252896.0
515180,红利ETF易方达,421134496.5
515190,中证500ETF中银证券,7122477.3
515200,创新100ETF申万菱信,5165688.0
515210,钢铁ETF国泰,104918839.2
515220,煤炭ETF国泰,1409216514.5
515230,软件ETF国泰,169615159.1
515250,智能汽车ETF富国,52919685.0
515260,电子ETF华宝,116480623.2
515290,银行ETF天弘,50964482.4
515300,300红利低波ETF嘉实,107029418.9
515310,沪深300ETF汇添富,38255809.8
515320,电子50ETF华安,19718569.4
515330,沪深300ETF天弘,15528746.1
515350,沪深300ETF民生加银,7422767.1
515360,沪深300ETF方正富邦,139140.0
515370,光伏ETF华夏,33372242.5
515380,沪深300ETF泰康,25414875.0
515390,沪深300ETF华安,260607127.5
515400,大数据ETF富国,112052839.2
515450,红利低波50ETF南方,235350386.5
515460,红利质量ETF南方,14598665.0
515530,中证500ETF泰康,4838825.0
515550,中证500ETF国联,2328458.0
515560,证券ETF建信,16577521.2
515580,科技100ETF华泰柏瑞,18908200.8
515590,500等权ETF前海开源,2477015.0
515600,央企创新ETF广发,2970663.3000000003
515630,证券保险ETF鹏华,125424587.6
515640,家电ETF华夏,2084336.0
515650,消费50ETF富国,52152903.0
515660,沪深300ETF国联安,6112068.600000001
515680,央企创新ETF嘉实,2896045.8000000003
515700,新能源车ETF平安,73415613.6
515710,食品饮料ETF华宝,24508014.0
515720,金融科技ETF富国,14373708.8
515730,家居家电ETF永赢,1273992.0
515750,科技50ETF富国,15553882.4
515760,浙江国资ETF华夏,7949209.4
515770,MSCI中国A股ETF摩根,13799346.6
515790,光伏ETF华泰柏瑞,377746464.7
515800,中证800ETF汇添富,102486915.5
515810,中证800ETF易方达,13905900.0
515850,证券ETF富国,92600296.2
515860,科技ETF嘉实,9376136.4
515880,通信ETF国泰,7739233571.200001
515890,红利ETF博时,11435346.8
515900,央企创新ETF博时,9754584.0
515910,质量ETF中金,3064857.6
515920,智能消费ETF博时,9908705.5
515950,医药50ETF富国,19993803.0
515960,医药ETF嘉实,11139135.7
515970,工程机械ETF华夏,90577640.0
515980,人工智能ETF华富,517428655.7999999
515990,一带一路ETF汇添富,3057824.0
516000,大数据ETF华夏,29787079.4
516010,游戏ETF国泰,150863584.60000002
516020,化工ETF华宝,165998141.39999998
516050,科技龙头ETF工银,26262290.1
516060,创新药ETF工银,21149017.2
516070,低碳ETF易方达,20136597.1
516080,创新药ETF易方达,341297699.6
516090,新能源ETF易方达,72448085.5
516100,金融科技ETF华夏,50687987.2
516110,汽车ETF国泰,42698131.2
516120,化工ETF富国,181192305.2
516130,消费龙头ETF华宝,10462545.0
516150,稀土ETF嘉实,390843880.2
516160,新能源ETF南方,191881532.4
516180,光伏ETF平安,10159360.0
516190,传媒ETF华夏,20531320.7
516200,证券ETF华安,34648722.5
516210,银行ETF华安,11091840.0
516220,化工ETF国泰,39513067.2
516230,光伏ETF招商,11299499.2
516250,工程机械ETF富国,21390432.0
516260,物联网ETF华夏,2856464.0
516270,新能源ETF华安,12228569.6
516290,光伏ETF汇添富,35963239.199999996
516300,中证1000ETF华泰柏瑞,6931931.0
516310,银行ETF易方达,147815261.8
516320,高端装备ETF华夏,9234204.1
516330,物联网ETF华泰柏瑞,3175769.1
516350,芯片ETF易方达,368487241.2
516360,新材料ETF华宝,6726511.2
516370,电力ETF汇添富,29081004.4
516380,智能电动车ETF华宝,1180179.2
516390,新能源车ETF汇添富,5632878.0
516460,现金流ETF800鹏华,26873744.8
516500,生物科技ETF华夏,14842296.0
516510,云计算ETF易方达,192161370.0
516520,智能驾驶ETF华泰柏瑞,64440394.2
516530,物流ETF银华,694789.2
516550,农业ETF嘉实,6978352.5
516560,养老ETF华宝,8307847.5
516570,化工行业ETF易方达,83467643.69999999
516580,新能源ETF博时,2557315.2
516590,智能汽车ETF易方达,4171431.9
516600,消费服务ETF工银,5489320.0
516610,医疗设备ETF大成,7217683.199999999
516620,影视ETF国泰,24684107.1
516630,云计算ETF华夏,43185335.6
516640,芯片ETF富国,458900165.2000001
516650,有色金属ETF华夏,257225078.0
516660,新能源车ETF华安,3467089.5999999996
516670,畜牧养殖ETF招商,57213288.0
516700,大数据ETF华宝,16761112.0
516710,新材料ETF华夏,13106497.6
516720,ESGETF浦银,368982.1
516730,证券ETF浦银,15721464.0
516750,建材ETF富国,3788162.7
516760,养殖ETF平安,15347845.8
516770,游戏ETF华泰柏瑞,48148934.1
516780,稀土ETF华泰柏瑞,126503099.1
516790,医疗ETF华泰柏瑞,3518049.8
516800,智能制造ETF华宝,17350639.599999998
516810,农业ETF华夏,98996081.0
516820,医疗创新ETF平安,88135387.2
516830,沪深300ESGETF富国,9989050.5
516840,汽车ETF南方,5583478.8
516850,新能源ETF华夏,16887066.3
516860,金融科技ETF博时,80018424.5
516880,光伏ETF银华,45809208.8
516890,新材料ETF平安,2241342.0
516900,食品饮料ETF华安,10632011.0
516910,物流ETF富国,10833240.0
516920,芯片ETF汇添富,97410950.0
516930,生物科技ETF民生加银,984596.8
516950,基建ETF银华,8693907.5
516960,机械ETF国泰,2303577.5
516970,基建ETF广发,50529600.0
516980,证券先锋ETF华富,7646445.600000001
517000,沪港深500ETF银华,1173747.8
517010,沪港深500ETF易方达,3554798.4
517030,沪港深300ETF易方达,245114.39999999997
517050,互联网ETF华泰柏瑞,3961102.5
517080,沪港深500ETF汇添富,614768.2
517090,央企共赢ETF国泰,10098287.0
517100,沪港深500ETF富国,430439.4
517110,创新药ETF国泰,203681982.4
517120,创新药ETF华泰柏瑞,121992500.5
517130,云计算ETF嘉实,6478315.699999999
517160,长江保护ETF南方,1494793.2999999998
517170,沪港深500ETF华夏,481018.5
517180,中国国企ETF南方,6148337.3
517200,互联网ETF嘉实,2189992.0
517300,沪港深300ETF国寿,1767950.7999999998
517330,长江保护ETF易方达,753270.0
517350,沪港深科技ETF广发,1772961.9
517360,沪港深科技ETF华安,557941.8
517380,创新药ETF天弘,87459447.6
517390,云计算ETF天弘,12270105.0
517400,黄金股ETF国泰,90578499.9
517520,黄金股ETF永赢,408543480.0
517550,沪港深消费龙头ETF招商,6561343.0
517660,物联网ETF天弘,1244672.0
517770,游戏传媒ETF浦银,9335155.2
517800,人工智能50ETF方正富邦,17962328.0
517850,张江ETF汇添富,1823007.6
517880,品牌消费ETF华泰柏瑞,1919302.0
517900,银行AH优选ETF招商,45133498.8
517950,沪深港科技50ETF交银,12881871.2
517990,沪港深医药ETF招商,2034448.9
518600,金ETF广发,531176345.99999994
518660,黄金ETF工银,211471131.99999997
518680,金ETF富国,168998759.70000002
518800,黄金ETF国泰,417295802.7
518850,黄金ETF华夏,361890076.9
518860,上海金ETF建信,38501195.7
518880,黄金ETF华安,4364447025.0
518890,上海金ETF中银,34526773.6
520500,恒生创新药ETF华泰柏瑞,2504506516.1
520510,港股通医疗ETF华夏,181936169.8
520520,恒生消费ETF华泰柏瑞,5860849.5
520530,港股通科技ETF东财,40246944.4
520550,港股红利低波ETF招商,72895074.8
520560,香港大盘30ETF华宝,15954706.6
520570,恒生科技ETF南方,190849280.4
520580,新兴亚洲ETF招商,5407726.0
520590,恒生科技ETF鹏华,17654058.0
520600,港股通汽车ETF广发,216298394.99999997
520610,港股红利低波ETF银华,9950802.0
520620,恒生消费ETF嘉实,11571577.6
520630,港股通互联网ETF广发,19647196.8
520650,港股通互联网ETF南方,140299985.10000002
520660,港股通央企红利ETF南方,114060009.6
520670,港股通科技ETF嘉实,13852694.8
520680,港股通汽车ETF南方,4065209.6
520690,港股创新药ETF博时,157211952.5
520700,港股通创新药ETF万家,487497256.4
520710,港股通信息技术ETF广发,51384450.0
520720,港股汽车ETF国泰,38251605.6
520730,港股通汽车ETF万家,15006335.2
520760,恒生生物科技ETF摩根,34344912.0
520770,恒指港股通ETF建信,8961020.9
520780,港股通汽车ETF华宝,23901864.0
520790,港股通互联网ETF兴业,6884339.0
520810,港股通红利ETF易方达,6495771.0
520820,恒指港股通ETF汇添富,2338851.6
520830,沙特ETF华泰柏瑞,17547761.6
520840,港股通恒生科技ETF华安,69757778.0
520850,港股通医疗ETF易方达,25814498.5
520860,港股通科技ETF富国,32846186.4
520870,巴西ETF易方达,24861730.4
520880,港股通创新药ETF华宝,902834940.0
520890,港股通红利低波ETF华泰柏瑞,29304610.500000004
520900,港股通红利ETF广发,151468459.5
520910,港股通互联网ETF华夏,53540191.0
520920,恒生科技ETF天弘,226902192.0
520930,恒生生物科技ETF国泰,43689498.7
520940,港股通恒生ETF华安,9712073.2
520950,港股通50ETF摩根,28895944.0
520960,恒指港股通ETF嘉实,2872316.5
520970,港股通创新药ETF嘉实,176757993.0
520980,港股通科技ETF汇添富,438109271.6
520990,港股央企红利ETF景顺,175092040.0
526000,港股通信息技术ETF华夏,563777456.3
526010,港股通医疗ETF汇添富,11286486.6
526030,港股通信息技术ETF汇添富,21996353.8
526050,港股通信息技术ETF招商,131875555.8
526070,恒指港股通ETF博时,9451500.8
530000,上证50ETF天弘,3540097.1
530050,上证50ETF东财,15426105.0
530060,上证指数ETF易方达,77624635.2
530080,上证180ETF天弘,7262781.0
530100,上证580ETF易方达,6146235.0
530180,上证180ETF易方达,10277242.9
530280,上证180ETF平安,34818.4
530300,上证180ETF华泰柏瑞,8831362.5
530380,上证380ETF易方达,4740295.0
530530,上证580ETF华夏,5060016.0
530580,上证180ETF南方,32524707.6
530680,上证180ETF兴业,5919073.199999999
530800,上证180ETF银华,2912508.0
530880,红利国企ETF银河,3677352.0
551000,科创债ETF博时,51412593.400000006
551030,科创债ETF鹏华,4998096359.0
551060,科创债ETF中银,4470236918.5
551300,科创债ETF摩根,2290575399.5
551500,科创债ETF易方达,6510871155.599999
551510,科创债ETF华泰柏瑞,5518790729.4
551520,科创债ETF汇添富,7378091640.5
551550,科创债ETF华夏,5053931435.3
551560,科创债ETF兴业,2679429565.2
551580,科创债ETF泰康,1593131904.0
551800,科创债ETF国泰,14117041068.6
551900,科创债ETF招商,9710758950.2
560010,中证1000ETF广发,1710542928.8
560020,红利ETF汇添富,6989063.600000001
560030,800价值ETF汇添富,178494.80000000002
560050,中国A50ETF汇添富,75160315.5
560060,碳中和ETF汇添富,936845.3
560070,央企红利ETF汇添富,4386163.2
560080,中药ETF汇添富,74885839.60000001
560090,证券ETF汇添富,194586638.4
560100,中证500增强ETF南方,18689259.6
560110,中证1000ETF汇添富,16528838.3
560120,中证500现金流ETF华夏,29196984.6
560130,食品ETF鹏华,434290.4
560150,红利低波ETF泰康,4716503.0
560160,食品ETF易方达,3412722.6
560170,央企科技ETF南方,78448753.8
560180,沪深300ESGETF南方,7619333.0
560190,公用事业ETF鹏华,557868.6
560210,农牧渔ETF景顺,9543362.4
560220,中证2000ETF广发,5222061.600000001
560230,光伏ETF富国,13582572.2
560250,红利质量ETF富国,3506952.5
560260,医疗ETF广发,17979483.0
560270,电力ETF工银,11783916.6
560280,工程机械ETF广发,239494317.6
560290,有色ETF景顺,23106760.799999997
560300,电信ETF汇添富,1790787.6
560310,光伏ETF博时,2965269.4
560320,食品ETF富国,4053148.4
560330,沪深300价值ETF申万菱信,704020.3999999999
560350,中证A50ETF摩根,57378168.0
560360,软件ETF万家,6124459.100000001
560370,红利质量ETF易方达,3603815.6
560380,A100ETF南方,12575887.8
560390,电网设备ETF易方达,176606434.6
560400,证券ETF华泰柏瑞,37336355.4
560410,电池ETF鹏华,2838429.0
560420,食品ETF前海开源,3137748.0
560450,电力ETF天弘,19961739.9
560460,电力ETF平安,7815650.7
560470,有色ETF易方达,21049544.1
560480,电力ETF招商,12485988.0
560490,工业有色ETF华泰柏瑞,16380770.0
560500,500质量成长ETF鹏扬,4883931.9
560510,中证A500ETF泰康,91113264.2
560520,红利低波100ETF大成,1385130.6
560530,中证A500ETF摩根,88349724.60000001
560550,碳中和ETF广发,1499986.4
560560,碳中和ETF泰康,2459691.5
560570,A500红利ETF国联安,26034732.4
560580,电力ETF南方,11861673.2
560590,中证1000增强ETF鹏华,3469504.5
560610,A500ETF招商,124518614.4
560620,公用事业ETF万家,458213.0
560630,机器人ETF万家,14432523.7
560660,云计算50ETF新华,10455244.8
560670,银行ETF华泰柏瑞,14237125.4
560680,消费ETF广发,16289588.999999998
560690,电信ETF鹏华,4838917.9
560700,央企红利ETF广发,15147763.2
560710,船舶ETF富国,65771858.0
560720,红利低波100ETF工银,6479085.600000001
560750,A500ETF申万菱信,15707066.0
560770,机器人ETF招商,41751561.1
560780,半导体设备ETF广发,1727377478.3
560790,软件ETF鹏华,2914611.6999999997
560800,数字经济ETF鹏扬,21954367.1
560810,央企ESGETF融通,542072.7
560820,中证A50ETF新华,119503.2
560830,电力ETF华夏,23647142.4
560850,信创ETF汇添富,9589639.2
560860,工业有色ETF万家,429136500.0
560870,工业有色ETF中银,13831244.4
560880,家电ETF广发,29218899.4
560900,创新药ETF摩根,43256041.4
560910,电池ETF华泰柏瑞,13612580.4
560930,电力ETF易方达,14164062.5
560950,中证500增强ETF汇添富,987608.7
560970,工业有色ETF平安,3655537.2
560980,光伏龙头ETF广发,50448895.8
560990,科技先锋ETF中金,1746988.4
561000,沪深300增强ETF华安,3433132.0
561010,软件ETF华安,8428640.0
561030,工程机械ETF华泰柏瑞,8743226.1
561050,稀有金属ETF易方达,13340962.8
561060,国企红利ETF华安,1148040.0
561080,全指现金流ETF华安,3401030.1
561090,A500增强ETF华安,10546091.1
561100,消费电子ETF富国,117731928.0
561120,家电ETF富国,10196078.8
561130,国货ETF富国,21612894.4
561160,电池ETF富国,78923984.0
561170,绿色电力ETF富国,63688583.99999999
561180,A100ETF富国,3300271.2
561190,碳中和ETF富国,6852710.4
561200,中证A100ETF工银,1635309.2
561220,数字经济ETF工银,8050350.0
561230,中证A50ETF工银,18047890.4
561260,能源ETF工银,5791121.7
561280,中证1000增强ETF工银,7176820.399999999
561300,沪深300增强ETF国泰,24804545.9
561310,消电ETF国泰,17958191.400000002
561320,交运ETF国泰,1225735.3
561330,矿业ETF国泰,65952230.0
561350,中证500ETF国泰,35506572.0
561360,石油ETF国泰,53425537.2
561370,中证2000ETF国泰,1437312.5
561380,电网设备ETF国泰,139799301.5
561430,红利质量ETF博时,7430649.2
561500,漂亮50ETF华泰柏瑞,9634867.2
561510,中药ETF华泰柏瑞,2315632.0
561550,中证500增强ETF华泰柏瑞,143900776.6
561560,电力ETF华泰柏瑞,82958652.0
561570,油气ETF华泰柏瑞,24102267.7
561580,央企红利ETF华泰柏瑞,77458131.0
561590,中证1000增强ETF华泰柏瑞,5116212.0
561600,消费电子ETF平安,140959640.0
561660,通用航空ETF平安,2549142.4
561680,A500红利低波ETF平安,1157264.4
561700,电力ETF博时,9464287.0
561750,A50ETF博时,2279849.0
561760,油气ETF博时,11317040.0
561770,A100ETF博时,1736265.9
561780,1000增强ETF博时,5440948.800000001
561790,央企能源ETF博时,991715.0
561800,稀有金属ETF华富,33349277.500000004
561870,现金流全指ETF华富,7192419.0
561880,A100ETF华富,6157127.0
561900,沪深300ESGETF招商,6349195.8
561910,电池ETF招商,164366794.2
561920,疫苗ETF招商,1279028.4
561930,沪深300ETF招商,20419201.6
561950,中证500增强ETF招商,6050814.0
561960,央企回报ETF招商,688069.7999999999
561980,半导体设备ETF招商,876424147.6999999
561990,沪深300增强ETF招商,21863783.2
562000,A100ETF华宝,9235437.5
562010,绿色能源ETF华宝,472311.0
562030,信创ETF华宝,7525369.800000001
562050,药ETF华宝,21884441.8
562060,标普A股红利ETF华宝,51889342.4
562070,沪深300指增ETF华宝,31244206.5
562080,300现金流ETF华宝,49769652.2
562300,碳中和ETF银华,432650.4
562310,沪深300成长ETF银华,34200235.6
562320,沪深300价值ETF银华,11295135.3
562330,中证500价值ETF银华,773101.0
562340,中证500成长ETF银华,98784.1
562350,电力ETF银华,22538806.8
562360,机器人ETF银华,25702674.9
562380,央企科技ETF银华,10498850.6
562390,中药ETF银华,3366386.0
562500,机器人ETF华夏,1121575861.7
562510,旅游ETF华夏,48743665.00000001
562520,中证1000成长ETF华夏,7830645.2
562530,中证1000价值ETF华夏,2247846.3000000003
562550,绿电ETF华夏,131635628.6
562560,信息技术ETF华夏,4904630.6
562570,信创ETF华夏,29820364.8
562580,可选消费ETF华夏,4896580.800000001
562590,半导体设备ETF华夏,1265691696.7
562600,医疗器械ETF华夏,46862832.8
562660,中证2000ETF华夏,48722198.4
562700,汽车零部件ETF华夏,25856625.6
562800,稀有金属ETF嘉实,380034320.0
562810,上证指数增强ETF嘉实,5490779.0
562820,集成电路ETF嘉实,74743237.5
562850,央企能源ETF嘉实,20350524.8
562860,疫苗ETF嘉实,17738521.2
562870,证券ETF嘉实,38559406.2
562880,电池ETF嘉实,38635311.8
562890,A50ETF嘉实,15884264.4
562900,农业ETF易方达,18915130.0
562910,高端制造ETF易方达,8018780.8
562920,信息安全ETF易方达,10046592.0
562930,软件ETF易方达,55459878.3
562950,消费电子ETF易方达,184492367.4
562960,绿色电力ETF易方达,54740350.4
562970,光伏ETF易方达,27940672.799999997
562990,碳中和ETF易方达,6270654.0
563000,中国A50ETF易方达,36196762.5
563010,电信ETF易方达,13573653.3
563020,红利低波ETF易方达,247340033.2
563030,中证500增强ETF易方达,12347251.2
563050,央企科技ETF易方达,11616969.4
563060,央企50ETF易方达,865738.5
563080,中证A50ETF易方达,27713631.8
563090,上证50增强ETF易方达,9099918.3
563150,油气ETF银华,3216052.7
563180,高股息ETF银华,7546240.800000001
563200,中证2000ETF富国,14166108.0
563210,专精特新ETF富国,39524199.0
563220,A500ETF富国,440596765.6
563230,卫星ETF富国,323710830.0
563280,A50增强ETF富国,129777.6
563300,中证2000ETF华泰柏瑞,807580461.0
563320,通用航空ETF华泰柏瑞,19905562.8
563330,A股ETF华泰柏瑞,40692333.6
563350,A50ETF华泰柏瑞,13349739.0
